resource_id,title,fields,granularity,months,years,start_year,end_year,year_span,duration_type,region,category
37247f5a-4ae7-442d-84a6-46a4732061fb,Daily Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during April 1910,"['document_id', '_state_', 'district', 'date', 'year', 'month_', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['april'],[1910],1910,1910,1,specific_month,,rainfall
489fe67f-2663-4d02-9774-a8efd6d6aa71,Daily Sub-basin-wise Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during March 1908,"['document_id', '_basin_', 'subbasin', 'date', 'year', 'month_', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['march'],[1908],1908,1908,1,specific_month,sub-basin,rainfall
3e36792b-d473-4cca-86e1-c36410181fe9,Daily Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during December 1909,"['document_id', '_state_', 'district', 'date', 'year', 'month', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['december'],[1909],1909,1909,1,specific_month,,rainfall
219aa722-7d46-4cfb-80d0-0bc96e09fdb6,Daily Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during February 1908,"['document_id', '_state_', 'district', 'date', 'year', 'month_', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['february'],[1908],1908,1908,1,specific_month,,rainfall
be3c4928-7725-4666-8748-be41ab2a3a21,Daily Sub-basin-wise Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during November 1908,"['document_id', '_basin_', 'subbasin', 'date', 'year', 'month', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['november'],[1908],1908,1908,1,specific_month,sub-basin,rainfall
e1b5295a-b900-48cc-9604-d6c2f535cf87,Daily Sub-basin-wise Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during November 1907,"['document_id', '_basin_', 'subbasin', 'date', 'year', 'month', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['november'],[1907],1907,1907,1,specific_month,sub-basin,rainfall
65167947-30c2-4ef1-a2a5-99f0902b3313,Daily Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during November 1908,"['document_id', '_state_', 'district', 'date', 'year', 'month', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['november'],[1908],1908,1908,1,specific_month,,rainfall
32b52254-a7e1-4668-a12d-96cdafccb558,Daily Sub-basin-wise Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during October 1908,"['document_id', '_basin_', 'subbasin', 'date', 'year', 'month', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['october'],[1908],1908,1908,1,specific_month,sub-basin,rainfall
3eb59e88-8a2b-4ac7-b6bf-68ae3154b3f0,Daily Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during September 1908,"['document_id', '_state_', 'district', 'date', 'year', 'month_', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['september'],[1908],1908,1908,1,specific_month,,rainfall
68ec2b94-71a1-4d94-9900-739999e8e6be,Daily Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during August 1905,"['document_id', '_state_', 'district', 'date', 'year', 'month_', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['august'],[1905],1905,1905,1,specific_month,,rainfall
6cedba63-2988-49ed-8241-adf4f529a09f,Daily Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during October 1906,"['document_id', '_state_', 'district', 'date', 'year', 'month', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['october'],[1906],1906,1906,1,specific_month,,rainfall
0d658d82-6a45-4f22-aaa9-a9d418460c53,Daily Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during December 1906,"['document_id', '_state_', 'district', 'date', 'year', 'month', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['december'],[1906],1906,1906,1,specific_month,,rainfall
ab3c82b6-3b29-4b2d-85d1-0185b2960586,Daily Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during July 1906,"['document_id', '_state_', 'district', 'date', 'year', 'month_', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['july'],[1906],1906,1906,1,specific_month,,rainfall
81f119ac-74f3-44b2-b38e-80acfc9c7d41,Daily Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during June 1906,"['document_id', '_state_', 'district', 'date', 'year', 'month_', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['june'],[1906],1906,1906,1,specific_month,,rainfall
649aebad-292a-4790-9246-b047aeb3c5b0,Daily Sub-basin-wise Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during February 1906,"['document_id', '_basin_', 'subbasin', 'date', 'year', 'month_', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['february'],[1906],1906,1906,1,specific_month,sub-basin,rainfall
f02905d0-ab71-4a60-85e2-8ffef54a6300,Daily Sub-basin-wise Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during January 1906,"['document_id', '_basin_', 'subbasin', 'date', 'year', 'month_', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['january'],[1906],1906,1906,1,specific_month,sub-basin,rainfall
40be8924-6ad7-4272-bdd2-0910a59abc47,Daily Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during January 1906,"['document_id', '_state_', 'district', 'date', 'year', 'month_', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['january'],[1906],1906,1906,1,specific_month,,rainfall
6f4c849b-3c0e-4649-940c-071b5ea9d2f2,Daily Sub-basin-wise Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during September 1905,"['document_id', '_basin_', 'subbasin', 'date', 'year', 'month_', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['september'],[1905],1905,1905,1,specific_month,sub-basin,rainfall
7db56cb0-d77d-4d93-a9f9-97189b66e455,Daily Sub-basin-wise Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during June 1909,"['document_id', '_basin_', 'subbasin', 'date', 'year', 'month_', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['june'],[1909],1909,1909,1,specific_month,sub-basin,rainfall
e32f1167-30d6-44e8-8264-065b8084fa75,Daily Sub-basin-wise Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during April 1910,"['document_id', '_basin_', 'subbasin', 'date', 'year', 'month_', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['april'],[1910],1910,1910,1,specific_month,sub-basin,rainfall
3df30198-c17d-4eab-bfae-3af394b28655,Daily Sub-basin-wise Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during October 1910,"['document_id', '_basin_', 'subbasin', 'date', 'year', 'month', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['october'],[1910],1910,1910,1,specific_month,sub-basin,rainfall
55a20942-4d6f-4611-9c50-3039c73e4046,Daily Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during July 1910,"['document_id', '_state_', 'district', 'date', 'year', 'month_', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['july'],[1910],1910,1910,1,specific_month,,rainfall
8857e55e-5338-493b-ba4c-4d5b4dfb2b91,Daily Sub-basin-wise Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during June 1910,"['document_id', '_basin_', 'subbasin', 'date', 'year', 'month_', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['june'],[1910],1910,1910,1,specific_month,sub-basin,rainfall
19818357-3b09-41a3-aba2-f6b2f661427f,Daily Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during May 1910,"['document_id', '_state_', 'district', 'date', 'year', 'month_', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['may'],[1910],1910,1910,1,specific_month,,rainfall
3e33b0bf-3ed8-4b03-9069-4bee0c23fdab,Daily Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during May 1905,"['document_id', '_state_', 'district', 'date', 'year', 'month_', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['may'],[1905],1905,1905,1,specific_month,,rainfall
60d62c5e-7e22-479b-98c1-5615182b4f9a,Daily Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during December 1908,"['document_id', '_state_', 'district', 'date', 'year', 'month', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['december'],[1908],1908,1908,1,specific_month,,rainfall
89e140e6-0103-400c-8003-3b84894385e9,Daily Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during September 1906,"['document_id', '_state_', 'district', 'date', 'year', 'month_', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['september'],[1906],1906,1906,1,specific_month,,rainfall
2665f2f1-13e5-4c17-bd7a-c90a10ea55db,Daily Sub-basin-wise Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during June 1906,"['document_id', '_basin_', 'subbasin', 'date', 'year', 'month_', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['june'],[1906],1906,1906,1,specific_month,sub-basin,rainfall
d0f5403e-85a2-4e32-ab36-c5cb27e0fdd1,Daily Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during March 1906,"['document_id', '_state_', 'district', 'date', 'year', 'month_', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['march'],[1906],1906,1906,1,specific_month,,rainfall
e4bbf22b-4421-4903-aa6f-0258277508f6,Daily Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during March 1908,"['document_id', '_state_', 'district', 'date', 'year', 'month_', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['march'],[1908],1908,1908,1,specific_month,,rainfall
4e97b668-b4f6-4419-8599-4e1cb3a50c04,Daily Sub-basin-wise Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during January 1908,"['document_id', '_basin_', 'subbasin', 'date', 'year', 'month_', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['january'],[1908],1908,1908,1,specific_month,sub-basin,rainfall
ed0c22e2-13b3-453a-97f2-28a62c320121,Daily Sub-basin-wise Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during November 1905,"['document_id', '_basin_', 'subbasin', 'date', 'year', 'month', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['november'],[1905],1905,1905,1,specific_month,sub-basin,rainfall
e0772dc1-fe73-488d-b270-14022e636f6e,Daily Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during October 1905,"['document_id', '_state_', 'district', 'date', 'year', 'month', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['october'],[1905],1905,1905,1,specific_month,,rainfall
8a5d0f91-b6cd-4f7d-a6d1-3cfde16d7000,Daily Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during September 1905,"['document_id', '_state_', 'district', 'date', 'year', 'month_', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['september'],[1905],1905,1905,1,specific_month,,rainfall
1344ce98-531c-4416-8dbf-ab1009f4d58c,Daily Sub-basin-wise Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during March 1909,"['document_id', '_basin_', 'subbasin', 'date', 'year', 'month_', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['march'],[1909],1909,1909,1,specific_month,sub-basin,rainfall
f6085207-0f3d-462c-8d41-27420b22cb98,Daily Sub-basin-wise Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during April 1909,"['document_id', '_basin_', 'subbasin', 'date', 'year', 'month_', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['april'],[1909],1909,1909,1,specific_month,sub-basin,rainfall
8e9ee931-ad90-4b69-ac54-724b8b2ff19f,Daily Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during February 1909,"['document_id', '_state_', 'district', 'date', 'year', 'month_', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['february'],[1909],1909,1909,1,specific_month,,rainfall
3dccc7cf-dff3-4a64-b96a-725859f050db,Daily Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during January 1907,"['document_id', '_state_', 'district', 'date', 'year', 'month_', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['january'],[1907],1907,1907,1,specific_month,,rainfall
2195cb30-d221-4759-a938-e572665d3608,Daily Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during May 1907,"['document_id', '_state_', 'district', 'date', 'year', 'month_', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['may'],[1907],1907,1907,1,specific_month,,rainfall
25afe1e6-2456-4e0b-8376-37a9a4e43219,Daily Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during January 1911,"['document_id', '_state_', 'district', 'date', 'year', 'month_', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['january'],[1911],1911,1911,1,specific_month,,rainfall
99805af7-3204-4acb-be83-d36c45c35165,Daily Sub-basin-wise Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during December 1906,"['document_id', '_basin_', 'subbasin', 'date', 'year', 'month', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['december'],[1906],1906,1906,1,specific_month,sub-basin,rainfall
07461b60-3551-4e4a-ba79-33185d03bf8e,Daily Sub-basin-wise Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during December 1910,"['document_id', '_basin_', 'subbasin', 'date', 'year', 'month', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['december'],[1910],1910,1910,1,specific_month,sub-basin,rainfall
4b456ed1-9d7a-4db3-88d3-9d7bba6c5b3f,Daily Sub-basin-wise Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during January 1911,"['document_id', '_basin_', 'subbasin', 'date', 'year', 'month_', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['january'],[1911],1911,1911,1,specific_month,sub-basin,rainfall
290b66b8-d20b-4fa9-bbd3-1ab36662988d,Daily Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during December 1910,"['document_id', '_state_', 'district', 'date', 'year', 'month', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['december'],[1910],1910,1910,1,specific_month,,rainfall
408c13e6-7ab2-4b33-8ded-3b21cc84fac6,Daily Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during November 1920,"['document_id', '_state_', 'district', 'date', 'year', 'month', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['november'],[1920],1920,1920,1,specific_month,,rainfall
e3af5940-2b7a-4350-8e19-f64623460179,Daily Sub-basin-wise Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during May 1917,"['document_id', '_basin_', 'subbasin', 'date', 'year', 'month_', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['may'],[1917],1917,1917,1,specific_month,sub-basin,rainfall
c4386368-935f-4e76-9736-12b9c2323ed0,Daily Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during September 1920,"['document_id', '_state_', 'district', 'date', 'year', 'month_', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['september'],[1920],1920,1920,1,specific_month,,rainfall
a4ae981a-1a44-4078-8df7-6da8c2b4c4a5,Daily Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during September 1919,"['document_id', '_state_', 'district', 'date', 'year', 'month_', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['september'],[1919],1919,1919,1,specific_month,,rainfall
0351bff7-e059-4401-9235-0d9f4ab14704,Daily Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during November 1919,"['document_id', '_state_', 'district', 'date', 'year', 'month', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['november'],[1919],1919,1919,1,specific_month,,rainfall
cea7bece-db61-4a67-b57b-90edbae7dedb,Daily Sub-basin-wise Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during December 1916,"['document_id', '_basin_', 'subbasin', 'date', 'year', 'month', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['december'],[1916],1916,1916,1,specific_month,sub-basin,rainfall
5e75213a-0e4f-4786-8461-d22fb7eead2e,Daily Sub-basin-wise Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during October 1916,"['document_id', '_basin_', 'subbasin', 'date', 'year', 'month', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['october'],[1916],1916,1916,1,specific_month,sub-basin,rainfall
a210d973-4384-4455-acd7-db031d1d101c,Daily Sub-basin-wise Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during November 1916,"['document_id', '_basin_', 'subbasin', 'date', 'year', 'month', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['november'],[1916],1916,1916,1,specific_month,sub-basin,rainfall
4b4feed8-ba3a-451d-9a63-400bb334bc07,Daily Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during June 1918,"['document_id', '_state_', 'district', 'date', 'year', 'month_', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['june'],[1918],1918,1918,1,specific_month,,rainfall
4bec45e1-3795-48d7-b843-bc4bd572a3a1,Daily Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during April 1918,"['document_id', '_state_', 'district', 'date', 'year', 'month_', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['april'],[1918],1918,1918,1,specific_month,,rainfall
ee7a7bcb-b211-464c-a34f-7fb8b2cfb103,Daily Sub-basin-wise Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during December 1917,"['document_id', '_basin_', 'subbasin', 'date', 'year', 'month', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['december'],[1917],1917,1917,1,specific_month,sub-basin,rainfall
8c9f067d-2270-40ad-b804-8739aeb2e486,Daily Sub-basin-wise Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during February 1918,"['document_id', '_basin_', 'subbasin', 'date', 'year', 'month_', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['february'],[1918],1918,1918,1,specific_month,sub-basin,rainfall
4186d2af-d917-48fc-91ef-8f3fab209d71,Daily Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during May 1914,"['document_id', '_state_', 'district', 'date', 'year', 'month_', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['may'],[1914],1914,1914,1,specific_month,,rainfall
99f408a9-c4a8-4885-b42c-5829227ab1e2,Daily Sub-basin-wise Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during July 1914,"['document_id', '_basin_', 'subbasin', 'date', 'year', 'month_', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['july'],[1914],1914,1914,1,specific_month,sub-basin,rainfall
458ca961-6f89-48c8-bcdb-812fed35c02b,Daily Sub-basin-wise Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during July 1916,"['document_id', '_basin_', 'subbasin', 'date', 'year', 'month_', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['july'],[1916],1916,1916,1,specific_month,sub-basin,rainfall
61a99494-ea82-40c4-a6b6-74d0f2736b3e,Daily Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during December 1913,"['document_id', '_state_', 'district', 'date', 'year', 'month', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['december'],[1913],1913,1913,1,specific_month,,rainfall
cde7d59c-488f-4465-bb40-dc36cbe03fb4,Daily Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during August 1915,"['document_id', '_state_', 'district', 'date', 'year', 'month_', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['august'],[1915],1915,1915,1,specific_month,,rainfall
23421edb-2ec4-4499-ade6-7d64b5d0e1a4,Daily Sub-basin-wise Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during July 1915,"['document_id', '_basin_', 'subbasin', 'date', 'year', 'month_', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['july'],[1915],1915,1915,1,specific_month,sub-basin,rainfall
b559f192-90c9-4a6b-bb19-b82d2c67d61b,Daily Sub-basin-wise Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during March 1916,"['document_id', '_basin_', 'subbasin', 'date', 'year', 'month_', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['march'],[1916],1916,1916,1,specific_month,sub-basin,rainfall
4d6be214-1848-4fc8-8d16-e2c859c81481,Daily Sub-basin-wise Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during August 1913,"['document_id', '_basin_', 'subbasin', 'date', 'year', 'month_', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['august'],[1913],1913,1913,1,specific_month,sub-basin,rainfall
c87a10b3-6670-417f-8c7a-d74cacb7ceac,Daily Sub-basin-wise Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during November 1913,"['document_id', '_basin_', 'subbasin', 'date', 'year', 'month', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['november'],[1913],1913,1913,1,specific_month,sub-basin,rainfall
9bd3af6d-a57f-453b-a774-dc6c2dfb7f5a,Daily Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during January 1915,"['document_id', '_state_', 'district', 'date', 'year', 'month_', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['january'],[1915],1915,1915,1,specific_month,,rainfall
254db6ef-e756-47ee-84fc-8f14e3a0efb1,Daily Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during November 1914,"['document_id', '_state_', 'district', 'date', 'year', 'month', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['november'],[1914],1914,1914,1,specific_month,,rainfall
a3657166-8588-4eb9-903e-7adce43d1abd,Daily Sub-basin-wise Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during March 1915,"['document_id', '_basin_', 'subbasin', 'date', 'year', 'month_', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['march'],[1915],1915,1915,1,specific_month,sub-basin,rainfall
375ac4ad-05b2-43a2-9db9-36d5e274316a,Daily Sub-basin-wise Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during April 1915,"['document_id', '_basin_', 'subbasin', 'date', 'year', 'month_', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['april'],[1915],1915,1915,1,specific_month,sub-basin,rainfall
61b00623-df8f-4bce-b788-2c29ddc02e91,Daily Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during February 1915,"['document_id', '_state_', 'district', 'date', 'year', 'month_', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['february'],[1915],1915,1915,1,specific_month,,rainfall
8ce1b12d-cc3b-4a06-98aa-58d1eafd72f3,Daily Sub-basin-wise Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during July 1912,"['document_id', '_basin_', 'subbasin', 'date', 'year', 'month_', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['july'],[1912],1912,1912,1,specific_month,sub-basin,rainfall
eecfbaa3-c4cf-4511-8a9b-d7d4b536f4af,Daily Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during September 1911,"['document_id', '_state_', 'district', 'date', 'year', 'month_', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['september'],[1911],1911,1911,1,specific_month,,rainfall
dbd95147-0d00-4c03-a337-f6764a9d072c,Daily Sub-basin-wise Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during June 1913,"['document_id', '_basin_', 'subbasin', 'date', 'year', 'month_', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['june'],[1913],1913,1913,1,specific_month,sub-basin,rainfall
37e8be03-62c7-443d-8c2b-11dd53e63c5f,Daily Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during July 1911,"['document_id', '_state_', 'district', 'date', 'year', 'month_', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['july'],[1911],1911,1911,1,specific_month,,rainfall
88ef8d32-1941-4e70-acbb-a30d619e2afc,Daily Sub-basin-wise Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during April 1911,"['document_id', '_basin_', 'subbasin', 'date', 'year', 'month_', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['april'],[1911],1911,1911,1,specific_month,sub-basin,rainfall
aaa51c96-13ba-4675-8ddd-3e994ea2c5af,Daily Sub-basin-wise Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during March 1911,"['document_id', '_basin_', 'subbasin', 'date', 'year', 'month_', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['march'],[1911],1911,1911,1,specific_month,sub-basin,rainfall
d81b2e33-ae16-4a81-ac21-1d8d78ea4868,Daily Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during February 1911,"['document_id', '_state_', 'district', 'date', 'year', 'month_', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['february'],[1911],1911,1911,1,specific_month,,rainfall
bdbc5e9d-8766-4e61-8b1a-ccc48504803b,Daily Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during February 1920,"['document_id', '_state_', 'district', 'date', 'year', 'month_', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['february'],[1920],1920,1920,1,specific_month,,rainfall
c6eb5e6e-e373-47c8-8cde-69a685e37f26,Daily Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during June 1920,"['document_id', '_state_', 'district', 'date', 'year', 'month_', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['june'],[1920],1920,1920,1,specific_month,,rainfall
29ecdad2-e29f-45a4-8920-51eb6349d9af,Daily Sub-basin-wise Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during November 1920,"['document_id', '_basin_', 'subbasin', 'date', 'year', 'month', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['november'],[1920],1920,1920,1,specific_month,sub-basin,rainfall
cddc9e94-9c78-46d9-9109-d1eaf93c5def,Daily Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during May 1920,"['document_id', '_state_', 'district', 'date', 'year', 'month_', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['may'],[1920],1920,1920,1,specific_month,,rainfall
8c55207a-f8ba-4156-a967-4cff0fbf891e,Daily Sub-basin-wise Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during July 1918,"['document_id', '_basin_', 'subbasin', 'date', 'year', 'month_', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['july'],[1918],1918,1918,1,specific_month,sub-basin,rainfall
f71106ca-3d70-4d19-88e1-9cbfae7f5c25,Daily Sub-basin-wise Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during February 1917,"['document_id', '_basin_', 'subbasin', 'date', 'year', 'month_', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['february'],[1917],1917,1917,1,specific_month,sub-basin,rainfall
11c106a4-0ad4-43fc-9bc0-88dff83173a3,Daily Sub-basin-wise Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during August 1917,"['document_id', '_basin_', 'subbasin', 'date', 'year', 'month_', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['august'],[1917],1917,1917,1,specific_month,sub-basin,rainfall
dd896b1d-5c89-456b-b857-da11bc8c7aab,Daily Sub-basin-wise Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during January 1919,"['document_id', '_basin_', 'subbasin', 'date', 'year', 'month_', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['january'],[1919],1919,1919,1,specific_month,sub-basin,rainfall
e04881ed-a7d3-49bf-801c-91c4ed456c76,Daily Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during February 1916,"['document_id', '_state_', 'district', 'date', 'year', 'month_', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['february'],[1916],1916,1916,1,specific_month,,rainfall
b43c4e49-097c-492d-8083-9ebb67079373,Daily Sub-basin-wise Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during November 1918,"['document_id', '_basin_', 'subbasin', 'date', 'year', 'month', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['november'],[1918],1918,1918,1,specific_month,sub-basin,rainfall
